t,lane,intersection,present,waiting,departures
9,:intersection_1_1_10_0,NA,0,,0
9,:intersection_1_1_10_1,NA,0,,0
9,:intersection_1_1_12_0,NA,0,,0
9,:intersection_1_1_12_1,NA,0,,0
9,:intersection_1_1_14_0,NA,0,,0
9,:intersection_1_1_14_1,NA,0,,0
9,:intersection_1_1_2_0,NA,0,,0
9,:intersection_1_1_2_1,NA,0,,0
9,:intersection_1_1_4_0,NA,0,,0
9,:intersection_1_1_4_1,NA,0,,0
9,:intersection_1_1_6_0,NA,0,,0
9,:intersection_1_1_6_1,NA,0,,0
9,:intersection_1_1_8_0,NA,0,,0
9,:intersection_1_1_8_1,NA,0,,0
9,:intersection_1_2_0_0,NA,0,,0
9,:intersection_2_1_0_0,NA,0,,0
9,road_0_1_0_0,intersection_1_1,0,0.0,0
9,road_0_1_0_1,intersection_1_1,0,0.0,0
9,road_1_0_1_0,intersection_1_1,0,0.0,0
9,road_1_0_1_1,intersection_1_1,0,0.0,0
9,road_1_1_0_0,NA,0,0.0,0
9,road_1_1_0_1,NA,0,0.0,0
9,road_1_1_1_0,NA,0,0.0,0
9,road_1_1_1_1,NA,0,0.0,0
9,road_1_1_2_0,NA,0,0.0,0
9,road_1_1_2_1,NA,0,0.0,0
9,road_1_1_3_0,NA,0,0.0,0
9,road_1_1_3_1,NA,0,0.0,0
9,road_1_2_3_0,intersection_1_1,0,0.0,0
9,road_1_2_3_1,intersection_1_1,0,0.0,0
9,road_2_1_2_0,intersection_1_1,1,0.0,0
9,road_2_1_2_1,intersection_1_1,0,0.0,0
9,:intersection_0_1_0_0,NA,0,,0
9,:intersection_1_0_0_0,NA,0,,0
9,:intersection_1_1_0_0,NA,0,,0
9,:intersection_1_1_0_1,NA,0,,0
9,:intersection_1_1_10_0,NA,0,,0
9,:intersection_1_1_10_1,NA,0,,0
9,:intersection_1_1_12_0,NA,0,,0
9,:intersection_1_1_12_1,NA,0,,0
9,:intersection_1_1_14_0,NA,0,,0
9,:intersection_1_1_14_1,NA,0,,0
9,:intersection_1_1_2_0,NA,0,,0
9,:intersection_1_1_2_1,NA,0,,0
9,:intersection_1_1_4_0,NA,0,,0
9,:intersection_1_1_4_1,NA,0,,0
9,:intersection_1_1_6_0,NA,0,,0
9,:intersection_1_1_6_1,NA,0,,0
9,:intersection_1_1_8_0,NA,0,,0
9,:intersection_1_1_8_1,NA,0,,0
9,:intersection_1_2_0_0,NA,0,,0
9,:intersection_2_1_0_0,NA,0,,0
9,road_0_1_0_0,intersection_1_1,0,0.0,0
9,road_0_1_0_1,intersection_1_1,0,0.0,0
9,road_1_0_1_0,intersection_1_1,0,0.0,0
9,road_1_0_1_1,intersection_1_1,0,0.0,0
9,road_1_1_0_0,NA,0,0.0,0
9,road_1_1_0_1,NA,0,0.0,0
9,road_1_1_1_0,NA,0,0.0,0
9,road_1_1_1_1,NA,0,0.0,0
9,road_1_1_2_0,NA,0,0.0,0
9,road_1_1_2_1,NA,0,0.0,0
9,road_1_1_3_0,NA,0,0.0,0
9,road_1_1_3_1,NA,0,0.0,0
9,road_1_2_3_0,intersection_1_1,0,0.0,0
9,road_1_2_3_1,intersection_1_1,0,0.0,0
9,road_2_1_2_0,intersection_1_1,1,0.0,0
9,road_2_1_2_1,intersection_1_1,0,0.0,0
10,:intersection_0_1_0_0,NA,0,,0
10,:intersection_1_0_0_0,NA,0,,0
10,:intersection_1_1_0_0,NA,0,,0
10,:intersection_1_1_0_1,NA,0,,0
10,:intersection_1_1_10_0,NA,0,,0
10,:intersection_1_1_10_1,NA,0,,0
10,:intersection_1_1_12_0,NA,0,,0
10,:intersection_1_1_12_1,NA,0,,0
10,:intersection_1_1_14_0,NA,0,,0
10,:intersection_1_1_14_1,NA,0,,0
10,:intersection_1_1_2_0,NA,0,,0
10,:intersection_1_1_2_1,NA,0,,0
10,:intersection_1_1_4_0,NA,0,,0
10,:intersection_1_1_4_1,NA,0,,0
10,:intersection_1_1_6_0,NA,0,,0
10,:intersection_1_1_6_1,NA,0,,0
10,:intersection_1_1_8_0,NA,0,,0
10,:intersection_1_1_8_1,NA,0,,0
10,:intersection_1_2_0_0,NA,0,,0
10,:intersection_2_1_0_0,NA,0,,0
10,road_0_1_0_0,intersection_1_1,0,0.0,0
10,road_0_1_0_1,intersection_1_1,0,0.0,0
10,road_1_0_1_0,intersection_1_1,0,0.0,0
10,road_1_0_1_1,intersection_1_1,0,0.0,0
10,road_1_1_0_0,NA,0,0.0,0
10,road_1_1_0_1,NA,0,0.0,0
10,road_1_1_1_0,NA,0,0.0,0
10,road_1_1_1_1,NA,0,0.0,0
10,road_1_1_2_0,NA,0,0.0,0
10,road_1_1_2_1,NA,0,0.0,0
10,road_1_1_3_0,NA,0,0.0,0
10,road_1_1_3_1,NA,0,0.0,0
10,road_1_2_3_0,intersection_1_1,0,0.0,0
10,road_1_2_3_1,intersection_1_1,0,0.0,0
10,road_2_1_2_0,intersection_1_1,1,0.0,0
10,road_2_1_2_1,intersection_1_1,0,0.0,0
10,:intersection_0_1_0_0,NA,0,,0
10,:intersection_1_0_0_0,NA,0,,0
10,:intersection_1_1_0_0,NA,0,,0
10,:intersection_1_1_0_1,NA,0,,0
10,:intersection_1_1_10_0,NA,0,,0
10,:intersection_1_1_10_1,NA,0,,0
10,:intersection_1_1_12_0,NA,0,,0
10,:intersection_1_1_12_1,NA,0,,0
10,:intersection_1_1_14_0,NA,0,,0
10,:intersection_1_1_14_1,NA,0,,0
10,:intersection_1_1_2_0,NA,0,,0
10,:intersection_1_1_2_1,NA,0,,0
10,:intersection_1_1_4_0,NA,0,,0
10,:intersection_1_1_4_1,NA,0,,0
10,:intersection_1_1_6_0,NA,0,,0
10,:intersection_1_1_6_1,NA,0,,0
10,:intersection_1_1_8_0,NA,0,,0
10,:intersection_1_1_8_1,NA,0,,0
10,:intersection_1_2_0_0,NA,0,,0
10,:intersection_2_1_0_0,NA,0,,0
10,road_0_1_0_0,intersection_1_1,0,0.0,0
10,road_0_1_0_1,intersection_1_1,0,0.0,0
10,road_1_0_1_0,intersection_1_1,0,0.0,0
10,road_1_0_1_1,intersection_1_1,0,0.0,0
10,road_1_1_0_0,NA,0,0.0,0
10,road_1_1_0_1,NA,0,0.0,0
10,road_1_1_1_0,NA,0,0.0,0
10,road_1_1_1_1,NA,0,0.0,0
10,road_1_1_2_0,NA,0,0.0,0
10,road_1_1_2_1,NA,0,0.0,0
10,road_1_1_3_0,NA,0,0.0,0
10,road_1_1_3_1,NA,0,0.0,0
10,road_1_2_3_0,intersection_1_1,0,0.0,0
10,road_1_2_3_1,intersection_1_1,0,0.0,0
10,road_2_1_2_0,intersection_1_1,1,0.0,0
10,road_2_1_2_1,intersection_1_1,0,0.0,0
11,:intersection_0_1_0_0,NA,0,,0
11,:intersection_1_0_0_0,NA,0,,0
11,:intersection_1_1_0_0,NA,0,,0
11,:intersection_1_1_0_1,NA,0,,0
11,:intersection_1_1_10_0,NA,0,,0
11,:intersection_1_1_10_1,NA,0,,0
11,:intersection_1_1_12_0,NA,0,,0
11,:intersection_1_1_12_1,NA,0,,0
11,:intersection_1_1_14_0,NA,0,,0
11,:intersection_1_1_14_1,NA,0,,0
11,:intersection_1_1_2_0,NA,0,,0
11,:intersection_1_1_2_1,NA,0,,0
11,:intersection_1_1_4_0,NA,0,,0
11,:intersection_1_1_4_1,NA,0,,0
11,:intersection_1_1_6_0,NA,0,,0
11,:intersection_1_1_6_1,NA,0,,0
11,:intersection_1_1_8_0,NA,0,,0
11,:intersection_1_1_8_1,NA,0,,0
11,:intersection_1_2_0_0,NA,0,,0
11,:intersection_2_1_0_0,NA,0,,0
11,road_0_1_0_0,intersection_1_1,1,0.0,0
11,road_0_1_0_1,intersection_1_1,0,0.0,0
11,road_1_0_1_0,intersection_1_1,0,0.0,0
11,road_1_0_1_1,intersection_1_1,0,0.0,0
11,road_1_1_0_0,NA,0,0.0,0
11,road_1_1_0_1,NA,0,0.0,0
11,road_1_1_1_0,NA,0,0.0,0
11,road_1_1_1_1,NA,0,0.0,0
11,road_1_1_2_0,NA,0,0.0,0
11,road_1_1_2_1,NA,0,0.0,0
11,road_1_1_3_0,NA,0,0.0,0
11,road_1_1_3_1,NA,0,0.0,0
11,road_1_2_3_0,intersection_1_1,0,0.0,0
11,road_1_2_3_1,intersection_1_1,0,0.0,0
11,road_2_1_2_0,intersection_1_1,1,0.0,0
11,road_2_1_2_1,intersection_1_1,0,0.0,0
11,:intersection_0_1_0_0,NA,0,,0
11,:intersection_1_0_0_0,NA,0,,0
11,:intersection_1_1_0_0,NA,0,,0
11,:intersection_1_1_0_1,NA,0,,0
11,:intersection_1_1_10_0,NA,0,,0
11,:intersection_1_1_10_1,NA,0,,0
11,:intersection_1_1_12_0,NA,0,,0
11,:intersection_1_1_12_1,NA,0,,0
11,:intersection_1_1_14_0,NA,0,,0
11,:intersection_1_1_14_1,NA,0,,0
11,:intersection_1_1_2_0,NA,0,,0
11,:intersection_1_1_2_1,NA,0,,0
11,:intersection_1_1_4_0,NA,0,,0
11,:intersection_1_1_4_1,NA,0,,0
11,:intersection_1_1_6_0,NA,0,,0
11,:intersection_1_1_6_1,NA,0,,0
11,:intersection_1_1_8_0,NA,0,,0
11,:intersection_1_1_8_1,NA,0,,0
11,:intersection_1_2_0_0,NA,0,,0
11,:intersection_2_1_0_0,NA,0,,0
11,road_0_1_0_0,intersection_1_1,1,0.0,0
11,road_0_1_0_1,intersection_1_1,0,0.0,0
11,road_1_0_1_0,intersection_1_1,0,0.0,0
11,road_1_0_1_1,intersection_1_1,0,0.0,0
11,road_1_1_0_0,NA,0,0.0,0
11,road_1_1_0_1,NA,0,0.0,0
11,road_1_1_1_0,NA,0,0.0,0
11,road_1_1_1_1,NA,0,0.0,0
11,road_1_1_2_0,NA,0,0.0,0
11,road_1_1_2_1,NA,0,0.0,0
11,road_1_1_3_0,NA,0,0.0,0
11,road_1_1_3_1,NA,0,0.0,0
11,road_1_2_3_0,intersection_1_1,0,0.0,0
11,road_1_2_3_1,intersection_1_1,0,0.0,0
11,road_2_1_2_0,intersection_1_1,1,0.0,0
11,road_2_1_2_1,intersection_1_1,0,0.0,0
12,:intersection_0_1_0_0,NA,0,,0
12,:intersection_1_0_0_0,NA,0,,0
12,:intersection_1_1_0_0,NA,0,,0
12,:intersection_1_1_0_1,NA,0,,0
12,:intersection_1_1_10_0,NA,0,,0
12,:intersection_1_1_10_1,NA,0,,0
12,:intersection_1_1_12_0,NA,0,,0
12,:intersection_1_1_12_1,NA,0,,0
12,:intersection_1_1_14_0,NA,0,,0
12,:intersection_1_1_14_1,NA,0,,0
12,:intersection_1_1_2_0,NA,0,,0
12,:intersection_1_1_2_1,NA,0,,0
12,:intersection_1_1_4_0,NA,0,,0
12,:intersection_1_1_4_1,NA,0,,0
12,:intersection_1_1_6_0,NA,0,,0
12,:intersection_1_1_6_1,NA,0,,0
12,:intersection_1_1_8_0,NA,0,,0
12,:intersection_1_1_8_1,NA,0,,0
12,:intersection_1_2_0_0,NA,0,,0
12,:intersection_2_1_0_0,NA,0,,0
12,road_0_1_0_0,intersection_1_1,1,0.0,0
12,road_0_1_0_1,intersection_1_1,0,0.0,0
12,road_1_0_1_0,intersection_1_1,0,0.0,0
12,road_1_0_1_1,intersection_1_1,0,0.0,0
12,road_1_1_0_0,NA,0,0.0,0
12,road_1_1_0_1,NA,0,0.0,0
12,road_1_1_1_0,NA,0,0.0,0
12,road_1_1_1_1,NA,0,0.0,0
12,road_1_1_2_0,NA,0,0.0,0
12,road_1_1_2_1,NA,0,0.0,0
12,road_1_1_3_0,NA,0,0.0,0
12,road_1_1_3_1,NA,0,0.0,0
12,road_1_2_3_0,intersection_1_1,0,0.0,0
12,road_1_2_3_1,intersection_1_1,0,0.0,0
12,road_2_1_2_0,intersection_1_1,1,0.0,0
12,road_2_1_2_1,intersection_1_1,0,0.0,0
12,:intersection_0_1_0_0,NA,0,,0
12,:intersection_1_0_0_0,NA,0,,0
12,:intersection_1_1_0_0,NA,0,,0
12,:intersection_1_1_0_1,NA,0,,0
12,:intersection_1_1_10_0,NA,0,,0
12,:intersection_1_1_10_1,NA,0,,0
12,:intersection_1_1_12_0,NA,0,,0
12,:intersection_1_1_12_1,NA,0,,0
12,:intersection_1_1_14_0,NA,0,,0
12,:intersection_1_1_14_1,NA,0,,0
12,:intersection_1_1_2_0,NA,0,,0
12,:intersection_1_1_2_1,NA,0,,0
12,:intersection_1_1_4_0,NA,0,,0
12,:intersection_1_1_4_1,NA,0,,0
12,:intersection_1_1_6_0,NA,0,,0
12,:intersection_1_1_6_1,NA,0,,0
12,:intersection_1_1_8_0,NA,0,,0
12,:intersection_1_1_8_1,NA,0,,0
12,:intersection_1_2_0_0,NA,0,,0
12,:intersection_2_1_0_0,NA,0,,0
12,road_0_1_0_0,intersection_1_1,1,0.0,0
12,road_0_1_0_1,intersection_1_1,0,0.0,0
12,road_1_0_1_0,intersection_1_1,0,0.0,0
12,road_1_0_1_1,intersection_1_1,0,0.0,0
12,road_1_1_0_0,NA,0,0.0,0
12,road_1_1_0_1,NA,0,0.0,0
12,road_1_1_1_0,NA,0,0.0,0
12,road_1_1_1_1,NA,0,0.0,0
12,road_1_1_2_0,NA,0,0.0,0
12,road_1_1_2_1,NA,0,0.0,0
12,road_1_1_3_0,NA,0,0.0,0
12,road_1_1_3_1,NA,0,0.0,0
12,road_1_2_3_0,intersection_1_1,0,0.0,0
12,road_1_2_3_1,intersection_1_1,0,0.0,0
12,road_2_1_2_0,intersection_1_1,1,0.0,0
12,road_2_1_2_1,intersection_1_1,0,0.0,0
13,:intersection_0_1_0_0,NA,0,,0
13,:intersection_1_0_0_0,NA,0,,0
13,:intersection_1_1_0_0,NA,0,,0
13,:intersection_1_1_0_1,NA,0,,0
13,:intersection_1_1_10_0,NA,0,,0
13,:intersection_1_1_10_1,NA,0,,0
13,:intersection_1_1_12_0,NA,0,,0
13,:intersection_1_1_12_1,NA,0,,0
13,:intersection_1_1_14_0,NA,0,,0
13,:intersection_1_1_14_1,NA,0,,0
13,:intersection_1_1_2_0,NA,0,,0
13,:intersection_1_1_2_1,NA,0,,0
13,:intersection_1_1_4_0,NA,0,,0
13,:intersection_1_1_4_1,NA,0,,0
13,:intersection_1_1_6_0,NA,0,,0
13,:intersection_1_1_6_1,NA,0,,0
13,:intersection_1_1_8_0,NA,0,,0
13,:intersection_1_1_8_1,NA,0,,0
13,:intersection_1_2_0_0,NA,0,,0
13,:intersection_2_1_0_0,NA,0,,0
13,road_0_1_0_0,intersection_1_1,1,0.0,0
13,road_0_1_0_1,intersection_1_1,0,0.0,0
13,road_1_0_1_0,intersection_1_1,0,0.0,0
13,road_1_0_1_1,intersection_1_1,0,0.0,0
13,road_1_1_0_0,NA,0,0.0,0
13,road_1_1_0_1,NA,0,0.0,0
13,road_1_1_1_0,NA,0,0.0,0
13,road_1_1_1_1,NA,0,0.0,0
13,road_1_1_2_0,NA,0,0.0,0
13,road_1_1_2_1,NA,0,0.0,0
13,road_1_1_3_0,NA,0,0.0,0
13,road_1_1_3_1,NA,0,0.0,0
13,road_1_2_3_0,intersection_1_1,0,0.0,0
13,road_1_2_3_1,intersection_1_1,0,0.0,0
13,road_2_1_2_0,intersection_1_1,1,0.0,0
13,road_2_1_2_1,intersection_1_1,0,0.0,0
13,:intersection_0_1_0_0,NA,0,,0
13,:intersection_1_0_0_0,NA,0,,0
13,:intersection_1_1_0_0,NA,0,,0
13,:intersection_1_1_0_1,NA,0,,0
13,:intersection_1_1_10_0,NA,0,,0
13,:intersection_1_1_10_1,NA,0,,0
13,:intersection_1_1_12_0,NA,0,,0
13,:intersection_1_1_12_1,NA,0,,0
13,:intersection_1_1_14_0,NA,0,,0
13,:intersection_1_1_14_1,NA,0,,0
13,:intersection_1_1_2_0,NA,0,,0
13,:intersection_1_1_2_1,NA,0,,0
13,:intersection_1_1_4_0,NA,0,,0
13,:intersection_1_1_4_1,NA,0,,0
13,:intersection_1_1_6_0,NA,0,,0
13,:intersection_1_1_6_1,NA,0,,0
13,:intersection_1_1_8_0,NA,0,,0
13,:intersection_1_1_8_1,NA,0,,0
13,:intersection_1_2_0_0,NA,0,,0
13,:intersection_2_1_0_0,NA,0,,0
13,road_0_1_0_0,intersection_1_1,1,0.0,0
13,road_0_1_0_1,intersection_1_1,0,0.0,0
13,road_1_0_1_0,intersection_1_1,0,0.0,0
13,road_1_0_1_1,intersection_1_1,0,0.0,0
13,road_1_1_0_0,NA,0,0.0,0
13,road_1_1_0_1,NA,0,0.0,0
13,road_1_1_1_0,NA,0,0.0,0
13,road_1_1_1_1,NA,0,0.0,0
13,road_1_1_2_0,NA,0,0.0,0
13,road_1_1_2_1,NA,0,0.0,0
13,road_1_1_3_0,NA,0,0.0,0
13,road_1_1_3_1,NA,0,0.0,0
13,road_1_2_3_0,intersection_1_1,0,0.0,0
13,road_1_2_3_1,intersection_1_1,0,0.0,0
13,road_2_1_2_0,intersection_1_1,1,0.0,0
13,road_2_1_2_1,intersection_1_1,0,0.0,0
14,:intersection_0_1_0_0,NA,0,,0
14,:intersection_1_0_0_0,NA,0,,0
14,:intersection_1_1_0_0,NA,0,,0
14,:intersection_1_1_0_1,NA,0,,0
14,:intersection_1_1_10_0,NA,0,,0
14,:intersection_1_1_10_1,NA,0,,0
14,:intersection_1_1_12_0,NA,0,,0
14,:intersection_1_1_12_1,NA,0,,0
14,:intersection_1_1_14_0,NA,0,,0
14,:intersection_1_1_14_1,NA,0,,0
14,:intersection_1_1_2_0,NA,0,,0
14,:intersection_1_1_2_1,NA,0,,0
14,:intersection_1_1_4_0,NA,0,,0
14,:intersection_1_1_4_1,NA,0,,0
14,:intersection_1_1_6_0,NA,0,,0
14,:intersection_1_1_6_1,NA,0,,0
14,:intersection_1_1_8_0,NA,0,,0
14,:intersection_1_1_8_1,NA,0,,0
14,:intersection_1_2_0_0,NA,0,,0
14,:intersection_2_1_0_0,NA,0,,0
14,road_0_1_0_0,intersection_1_1,1,0.0,0
14,road_0_1_0_1,intersection_1_1,0,0.0,0
14,road_1_0_1_0,intersection_1_1,0,0.0,0
14,road_1_0_1_1,intersection_1_1,0,0.0,0
14,road_1_1_0_0,NA,0,0.0,0
14,road_1_1_0_1,NA,0,0.0,0
14,road_1_1_1_0,NA,0,0.0,0
14,road_1_1_1_1,NA,0,0.0,0
14,road_1_1_2_0,NA,0,0.0,0
14,road_1_1_2_1,NA,0,0.0,0
14,road_1_1_3_0,NA,0,0.0,0
14,road_1_1_3_1,NA,0,0.0,0
14,road_1_2_3_0,intersection_1_1,0,0.0,0
14,road_1_2_3_1,intersection_1_1,0,0.0,0
14,road_2_1_2_0,intersection_1_1,1,0.0,0
14,road_2_1_2_1,intersection_1_1,0,0.0,0
14,:intersection_0_1_0_0,NA,0,,0
14,:intersection_1_0_0_0,NA,0,,0
14,:intersection_1_1_0_0,NA,0,,0
14,:intersection_1_1_0_1,NA,0,,0
14,:intersection_1_1_10_0,NA,0,,0
14,:intersection_1_1_10_1,NA,0,,0
14,:intersection_1_1_12_0,NA,0,,0
14,:intersection_1_1_12_1,NA,0,,0
14,:intersection_1_1_14_0,NA,0,,0
14,:intersection_1_1_14_1,NA,0,,0
14,:intersection_1_1_2_0,NA,0,,0
14,:intersection_1_1_2_1,NA,0,,0
14,:intersection_1_1_4_0,NA,0,,0
14,:intersection_1_1_4_1,NA,0,,0
14,:intersection_1_1_6_0,NA,0,,0
14,:intersection_1_1_6_1,NA,0,,0
14,:intersection_1_1_8_0,NA,0,,0
14,:intersection_1_1_8_1,NA,0,,0
14,:intersection_1_2_0_0,NA,0,,0
14,:intersection_2_1_0_0,NA,0,,0
14,road_0_1_0_0,intersection_1_1,1,0.0,0
14,road_0_1_0_1,intersection_1_1,0,0.0,0
14,road_1_0_1_0,intersection_1_1,0,0.0,0
14,road_1_0_1_1,intersection_1_1,0,0.0,0
14,road_1_1_0_0,NA,0,0.0,0
14,road_1_1_0_1,NA,0,0.0,0
14,road_1_1_1_0,NA,0,0.0,0
14,road_1_1_1_1,NA,0,0.0,0
14,road_1_1_2_0,NA,0,0.0,0
14,road_1_1_2_1,NA,0,0.0,0
14,road_1_1_3_0,NA,0,0.0,0
14,road_1_1_3_1,NA,0,0.0,0
14,road_1_2_3_0,intersection_1_1,0,0.0,0
14,road_1_2_3_1,intersection_1_1,0,0.0,0
14,road_2_1_2_0,intersection_1_1,1,0.0,0
14,road_2_1_2_1,intersection_1_1,0,0.0,0
15,:intersection_0_1_0_0,NA,0,,0
15,:intersection_1_0_0_0,NA,0,,0
15,:intersection_1_1_0_0,NA,0,,0
15,:intersection_1_1_0_1,NA,0,,0
15,:intersection_1_1_10_0,NA,0,,0
15,:intersection_1_1_10_1,NA,0,,0
15,:intersection_1_1_12_0,NA,0,,0
15,:intersection_1_1_12_1,NA,0,,0
15,:intersection_1_1_14_0,NA,0,,0
15,:intersection_1_1_14_1,NA,0,,0
15,:intersection_1_1_2_0,NA,0,,0
15,:intersection_1_1_2_1,NA,0,,0
15,:intersection_1_1_4_0,NA,0,,0
15,:intersection_1_1_4_1,NA,0,,0
15,:intersection_1_1_6_0,NA,0,,0
15,:intersection_1_1_6_1,NA,0,,0
15,:intersection_1_1_8_0,NA,0,,0
15,:intersection_1_1_8_1,NA,0,,0
15,:intersection_1_2_0_0,NA,0,,0
15,:intersection_2_1_0_0,NA,0,,0
15,road_0_1_0_0,intersection_1_1,1,0.0,0
15,road_0_1_0_1,intersection_1_1,0,0.0,0
15,road_1_0_1_0,intersection_1_1,0,0.0,0
15,road_1_0_1_1,intersection_1_1,0,0.0,0
15,road_1_1_0_0,NA,0,0.0,0
15,road_1_1_0_1,NA,0,0.0,0
15,road_1_1_1_0,NA,0,0.0,0
15,road_1_1_1_1,NA,0,0.0,0
15,road_1_1_2_0,NA,0,0.0,0
15,road_1_1_2_1,NA,0,0.0,0
15,road_1_1_3_0,NA,0,0.0,0
15,road_1_1_3_1,NA,0,0.0,0
15,road_1_2_3_0,intersection_1_1,0,0.0,0
15,road_1_2_3_1,intersection_1_1,0,0.0,0
15,road_2_1_2_0,intersection_1_1,2,0.0,0
15,road_2_1_2_1,intersection_1_1,0,0.0,0
15,:intersection_0_1_0_0,NA,0,,0
15,:intersection_1_0_0_0,NA,0,,0
15,:intersection_1_1_0_0,NA,0,,0
15,:intersection_1_1_0_1,NA,0,,0
15,:intersection_1_1_10_0,NA,0,,0
15,:intersection_1_1_10_1,NA,0,,0
15,:intersection_1_1_12_0,NA,0,,0
15,:intersection_1_1_12_1,NA,0,,0
15,:intersection_1_1_14_0,NA,0,,0
15,:intersection_1_1_14_1,NA,0,,0
15,:intersection_1_1_2_0,NA,0,,0
15,:intersection_1_1_2_1,NA,0,,0
15,:intersection_1_1_4_0,NA,0,,0
15,:intersection_1_1_4_1,NA,0,,0
15,:intersection_1_1_6_0,NA,0,,0
15,:intersection_1_1_6_1,NA,0,,0
15,:intersection_1_1_8_0,NA,0,,0
15,:intersection_1_1_8_1,NA,0,,0
15,:intersection_1_2_0_0,NA,0,,0
15,:intersection_2_1_0_0,NA,0,,0
15,road_0_1_0_0,intersection_1_1,1,0.0,0
15,road_0_1_0_1,intersection_1_1,0,0.0,0
15,road_1_0_1_0,intersection_1_1,0,0.0,0
15,road_1_0_1_1,intersection_1_1,0,0.0,0
15,road_1_1_0_0,NA,0,0.0,0
15,road_1_1_0_1,NA,0,0.0,0
15,road_1_1_1_0,NA,0,0.0,0
15,road_1_1_1_1,NA,0,0.0,0
15,road_1_1_2_0,NA,0,0.0,0
15,road_1_1_2_1,NA,0,0.0,0
15,road_1_1_3_0,NA,0,0.0,0
15,road_1_1_3_1,NA,0,0.0,0
15,road_1_2_3_0,intersection_1_1,0,0.0,0
15,road_1_2_3_1,intersection_1_1,0,0.0,0
15,road_2_1_2_0,intersection_1_1,2,0.0,0
15,road_2_1_2_1,intersection_1_1,0,0.0,0
16,:intersection_0_1_0_0,NA,0,,0
16,:intersection_1_0_0_0,NA,0,,0
16,:intersection_1_1_0_0,NA,0,,0
16,:intersection_1_1_0_1,NA,0,,0
16,:intersection_1_1_10_0,NA,0,,0
16,:intersection_1_1_10_1,NA,0,,0
16,:intersection_1_1_12_0,NA,0,,0
16,:intersection_1_1_12_1,NA,0,,0
16,:intersection_1_1_14_0,NA,0,,0
16,:intersection_1_1_14_1,NA,0,,0
16,:intersection_1_1_2_0,NA,0,,0
16,:intersection_1_1_2_1,NA,0,,0
16,:intersection_1_1_4_0,NA,0,,0
16,:intersection_1_1_4_1,NA,0,,0
16,:intersection_1_1_6_0,NA,0,,0
16,:intersection_1_1_6_1,NA,0,,0
16,:intersection_1_1_8_0,NA,0,,0
16,:intersection_1_1_8_1,NA,0,,0
16,:intersection_1_2_0_0,NA,0,,0
16,:intersection_2_1_0_0,NA,0,,0
16,road_0_1_0_0,intersection_1_1,1,0.0,0
16,road_0_1_0_1,intersection_1_1,0,0.0,0
16,road_1_0_1_0,intersection_1_1,0,0.0,0
16,road_1_0_1_1,intersection_1_1,0,0.0,0
16,road_1_1_0_0,NA,0,0.0,0
16,road_1_1_0_1,NA,0,0.0,0
16,road_1_1_1_0,NA,0,0.0,0
16,road_1_1_1_1,NA,0,0.0,0
16,road_1_1_2_0,NA,0,0.0,0
16,road_1_1_2_1,NA,0,0.0,0
16,road_1_1_3_0,NA,0,0.0,0
16,road_1_1_3_1,NA,0,0.0,0
16,road_1_2_3_0,intersection_1_1,0,0.0,0
16,road_1_2_3_1,intersection_1_1,0,0.0,0
16,road_2_1_2_0,intersection_1_1,2,0.0,0
16,road_2_1_2_1,intersection_1_1,0,0.0,0
16,:intersection_0_1_0_0,NA,0,,0
16,:intersection_1_0_0_0,NA,0,,0
16,:intersection_1_1_0_0,NA,0,,0
16,:intersection_1_1_0_1,NA,0,,0
16,:intersection_1_1_10_0,NA,0,,0
16,:intersection_1_1_10_1,NA,0,,0
16,:intersection_1_1_12_0,NA,0,,0
16,:intersection_1_1_12_1,NA,0,,0
16,:intersection_1_1_14_0,NA,0,,0
16,:intersection_1_1_14_1,NA,0,,0
16,:intersection_1_1_2_0,NA,0,,0
16,:intersection_1_1_2_1,NA,0,,0
16,:intersection_1_1_4_0,NA,0,,0
16,:intersection_1_1_4_1,NA,0,,0
16,:intersection_1_1_6_0,NA,0,,0
16,:intersection_1_1_6_1,NA,0,,0
16,:intersection_1_1_8_0,NA,0,,0
16,:intersection_1_1_8_1,NA,0,,0
16,:intersection_1_2_0_0,NA,0,,0
16,:intersection_2_1_0_0,NA,0,,0
16,road_0_1_0_0,intersection_1_1,1,0.0,0
16,road_0_1_0_1,intersection_1_1,0,0.0,0
16,road_1_0_1_0,intersection_1_1,0,0.0,0
16,road_1_0_1_1,intersection_1_1,0,0.0,0
16,road_1_1_0_0,NA,0,0.0,0
16,road_1_1_0_1,NA,0,0.0,0
16,road_1_1_1_0,NA,0,0.0,0
16,road_1_1_1_1,NA,0,0.0,0
16,road_1_1_2_0,NA,0,0.0,0
16,road_1_1_2_1,NA,0,0.0,0
16,road_1_1_3_0,NA,0,0.0,0
16,road_1_1_3_1,NA,0,0.0,0
16,road_1_2_3_0,intersection_1_1,0,0.0,0
16,road_1_2_3_1,intersection_1_1,0,0.0,0
16,road_2_1_2_0,intersection_1_1,2,0.0,0
16,road_2_1_2_1,intersection_1_1,0,0.0,0
17,:intersection_0_1_0_0,NA,0,,0
17,:intersection_1_0_0_0,NA,0,,0
17,:intersection_1_1_0_0,NA,0,,0
17,:intersection_1_1_0_1,NA,0,,0
17,:intersection_1_1_10_0,NA,0,,0
17,:intersection_1_1_10_1,NA,0,,0
17,:intersection_1_1_12_0,NA,0,,0
17,:intersection_1_1_12_1,NA,0,,0
